,PlayerId,90s,Tkl,TklW_x,Def 3rd_x,Mid 3rd_x,Att 3rd_x,Tklvsdribble,Att_x,Tkl%,Past,Press,Succ_x,%,Def 3rd.1,Mid 3rd.1,Att 3rd.1,Blocks,Sh_x,ShSv,Pass,Int_x,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,Drib,Sh_y,Fld_x,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,CrdY,CrdR,2CrdY,Fls,Fld_y,Off,Crs,Int_y,TklW_y,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Cmp,Att_y,Cmp%,TotDist_x,PrgDist_x,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xA,A-xA,KP,1/3_x,PPA,CrsPA,Prog_x,Touches,Def Pen,Def 3rd_y,Mid 3rd_y,Att 3rd_y,Att Pen,Live,Succ_y,Att,Succ%,#Pl,Megs,Carries,TotDist_y,PrgDist_y,Prog_y,1/3_y,CPA,Mis,Dis,Targ,Rec,Rec%,Prog.1,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,MP,Min,Mn/MP,Min%,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
25,26,10.7,6.0,3,0.0,5.0,1.0,2.0,5.0,40.0,3.0,162.0,41.0,25.3,4.0,75.0,83.0,4.0,0.0,0.0,4.0,5,11.0,11.0,0.0,21.0,1.96,18.0,1.0,1.0,1.0,0.0,0.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,2,0,0,7,17,7,6,5,3,0.0,0.0,0,42.0,18.0,37.0,32.7,193.0,255.0,75.7,2654.0,474.0,125.0,150.0,83.3,54.0,73.0,74.0,7.0,12.0,58.3,0,0.8,-0.8,9.0,12.0,11.0,1.0,16.0,390.0,12.0,22.0,184.0,213.0,45.0,367.0,8.0,21.0,38.1,8.0,1.0,253.0,1124.0,526.0,32.0,12.0,6.0,42.0,14.0,469.0,293.0,62.5,100.0,3,30,11,36.7,2.8,1.03,0.1,0.27,16.6,0.0,0,0,3.3,3.3,0.11,-0.3,-0.3,16,964.0,60.0,63.0,11,75.0,3,5,27.0,0,1.31,11.0,13.0,-2.0,-0.19,-0.35,11.5,16.9,-5.5,-0.51,-0.28
26,27,16.2,54.0,36,21.0,27.0,6.0,17.0,31.0,54.8,14.0,384.0,126.0,32.8,120.0,198.0,66.0,17.0,1.0,0.0,16.0,34,88.0,22.0,1.0,38.0,2.34,18.0,13.0,2.0,2.0,1.0,2.0,7.0,0.43,4.0,1.0,0.0,1.0,0.0,1.0,3,1,1,24,15,0,14,34,36,0.0,0.0,0,174.0,16.0,14.0,53.3,485.0,626.0,77.5,9506.0,3561.0,186.0,216.0,86.1,224.0,260.0,86.2,64.0,122.0,52.5,2,1.6,0.4,21.0,69.0,13.0,2.0,91.0,783.0,27.0,180.0,440.0,214.0,12.0,722.0,13.0,15.0,86.7,14.0,1.0,462.0,2378.0,1295.0,49.0,18.0,5.0,11.0,12.0,425.0,395.0,92.9,15.0,0,10,5,50.0,0.66,0.33,0.0,0.0,24.1,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,17,1461.0,86.0,90.2,17,86.0,12,0,,0,1.71,26.0,15.0,11.0,0.68,2.38,26.8,21.0,5.8,0.36,1.0
27,28,0.5,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,7.0,2.0,28.6,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,0.0,0.0,0,4.0,0.0,1.0,0.0,32.0,36.0,88.9,423.0,96.0,23.0,23.0,100.0,6.0,6.0,100.0,2.0,4.0,50.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,40.0,0.0,15.0,18.0,12.0,1.0,35.0,0.0,0.0,,0.0,0.0,27.0,132.0,63.0,4.0,4.0,1.0,1.0,0.0,29.0,28.0,96.6,1.0,0,1,0,0.0,1.96,0.0,0.0,,20.6,0.0,0,0,0.0,0.0,0.02,0.0,0.0,2,46.0,23.0,3.2,0,,0,2,23.0,6,1.5,0.0,1.0,-1.0,-1.96,-2.02,0.7,0.5,0.2,0.4,0.29
28,29,10.6,26.0,14,19.0,7.0,0.0,12.0,17.0,70.6,5.0,119.0,38.0,31.9,60.0,39.0,20.0,16.0,2.0,0.0,14.0,20,46.0,19.0,0.0,23.0,2.17,19.0,2.0,1.0,1.0,0.0,0.0,1.0,0.09,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,13,4,0,33,20,14,0.0,0.0,0,105.0,9.0,11.0,45.0,497.0,647.0,76.8,9828.0,4287.0,197.0,222.0,88.7,229.0,279.0,82.1,66.0,118.0,55.9,0,1.9,-1.9,14.0,37.0,17.0,7.0,67.0,762.0,29.0,253.0,306.0,235.0,24.0,653.0,3.0,12.0,25.0,4.0,1.0,459.0,1971.0,1122.0,44.0,8.0,4.0,12.0,4.0,469.0,443.0,94.5,31.0,0,9,0,0.0,0.85,0.0,0.0,,19.0,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,13,952.0,73.0,66.1,10,82.0,6,3,45.0,0,1.85,23.0,12.0,11.0,1.04,0.49,23.1,13.9,9.2,0.87,0.3
29,30,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,13.0,16.0,81.3,307.0,161.0,3.0,3.0,100.0,5.0,5.0,100.0,4.0,7.0,57.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,20.0,0.0,0.0,,0.0,0.0,4.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,90.0,90.0,5.9,1,90.0,1,0,,0,0.0,1.0,2.0,-1.0,-1.0,-0.44,1.0,2.1,-1.1,-1.13,-0.84
30,31,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,25.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,3.0,0.0,8.0,9.0,88.9,157.0,30.0,1.0,1.0,100.0,7.0,7.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,5.0,3.0,0.0,5.0,0.0,0.0,,0.0,0.0,4.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,66.7,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,10.0,5.0,0.7,0,,0,2,5.0,10,1.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.19,-0.39
31,32,15.6,43.0,26,19.0,22.0,2.0,18.0,43.0,41.9,25.0,254.0,79.0,31.1,123.0,112.0,19.0,32.0,11.0,0.0,21.0,42,85.0,29.0,0.0,7.0,0.45,4.0,0.0,0.0,2.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,8,1,1,20,25,0,7,42,26,0.0,1.0,0,203.0,15.0,19.0,44.1,496.0,641.0,77.4,10197.0,3682.0,178.0,206.0,86.4,218.0,261.0,83.5,89.0,148.0,60.1,1,0.2,0.8,1.0,70.0,7.0,3.0,64.0,856.0,61.0,311.0,497.0,103.0,4.0,841.0,16.0,30.0,53.3,19.0,3.0,551.0,2931.0,1271.0,30.0,10.0,0.0,18.0,22.0,491.0,469.0,95.5,14.0,0,16,2,12.5,1.02,0.13,0.0,0.0,29.5,1.0,0,0,0.4,0.4,0.02,-0.4,-0.4,16,1407.0,88.0,92.0,16,88.0,14,0,,0,1.75,22.0,12.0,10.0,0.64,1.37,24.6,16.9,7.6,0.49,0.59
32,33,0.9,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,9.0,7.0,77.8,1.0,8.0,0.0,4.0,3.0,0.0,1.0,0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1,0.0,0.0,0,8.0,3.0,1.0,75.0,42.0,55.0,76.4,968.0,431.0,8.0,8.0,100.0,25.0,29.0,86.2,9.0,18.0,50.0,0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,67.0,18.0,43.0,27.0,1.0,1.0,65.0,0.0,0.0,,0.0,0.0,38.0,214.0,64.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,100.0,0.0,0,1,0,0.0,1.06,0.0,0.0,,7.2,0.0,0,0,0.0,0.0,0.04,0.0,0.0,2,85.0,43.0,5.9,1,84.0,0,1,1.0,14,1.0,1.0,2.0,-1.0,-1.06,-1.26,1.3,0.6,0.7,0.77,0.65
33,34,0.1,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,,2.0,2.0,100.0,30.0,17.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,11.0,11.0,0.7,0,,0,1,11.0,7,0.0,2.0,0.0,2.0,16.36,16.96,0.4,0.0,0.4,3.05,4.04
34,35,5.7,14.0,11,6.0,7.0,1.0,6.0,11.0,54.5,5.0,151.0,50.0,33.1,73.0,62.0,16.0,10.0,1.0,0.0,9.0,15,29.0,3.0,0.0,2.0,0.35,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,12,1,0,4,15,11,0.0,0.0,0,61.0,5.0,3.0,62.5,209.0,247.0,84.6,3884.0,751.0,90.0,102.0,88.2,81.0,88.0,92.0,33.0,48.0,68.8,0,0.0,0.0,0.0,10.0,1.0,1.0,5.0,298.0,7.0,106.0,170.0,38.0,4.0,292.0,5.0,8.0,62.5,5.0,1.0,184.0,788.0,304.0,10.0,3.0,2.0,2.0,8.0,199.0,186.0,93.5,3.0,0,4,0,0.0,0.7,0.0,0.0,,24.3,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2,13,516.0,40.0,33.7,6,75.0,2,7,9.0,4,1.77,11.0,7.0,4.0,0.7,0.79,8.9,5.1,3.8,0.66,0.6
35,36,11.8,10.0,4,3.0,4.0,3.0,3.0,10.0,30.0,7.0,192.0,60.0,31.3,28.0,66.0,98.0,6.0,2.0,0.0,4.0,3,13.0,10.0,0.0,29.0,2.46,14.0,0.0,2.0,3.0,7.0,3.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,3,0,0,20,24,2,16,3,4,0.0,0.0,0,46.0,26.0,31.0,45.6,157.0,238.0,66.0,2364.0,655.0,87.0,122.0,71.3,51.0,77.0,66.2,10.0,18.0,55.6,1,1.7,-0.7,9.0,9.0,11.0,3.0,18.0,410.0,14.0,38.0,145.0,265.0,74.0,380.0,18.0,39.0,46.2,22.0,6.0,278.0,1821.0,1267.0,83.0,29.0,15.0,30.0,24.0,410.0,294.0,71.7,113.0,6,44,19,43.2,3.73,1.61,0.11,0.26,18.1,3.0,1,1,6.5,5.8,0.13,-0.5,-0.8,17,1063.0,63.0,69.5,11,82.0,7,6,26.0,0,2.12,25.0,14.0,11.0,0.93,-0.22,22.1,14.2,8.0,0.68,-0.08
36,37,14.4,34.0,22,14.0,14.0,6.0,19.0,40.0,47.5,21.0,377.0,105.0,27.9,140.0,199.0,38.0,25.0,3.0,0.0,22.0,23,57.0,23.0,0.0,15.0,1.04,11.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,23,51,0,2,23,22,0.0,0.0,0,155.0,12.0,8.0,60.0,668.0,747.0,89.4,12515.0,3875.0,285.0,310.0,91.9,294.0,323.0,91.0,84.0,102.0,82.4,0,0.2,-0.2,6.0,62.0,2.0,0.0,59.0,897.0,41.0,262.0,591.0,95.0,4.0,877.0,2.0,6.0,33.3,4.0,3.0,569.0,2434.0,1248.0,45.0,17.0,1.0,8.0,13.0,605.0,591.0,97.7,10.0,0,9,1,11.1,0.62,0.07,0.0,0.0,24.1,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6,16,1299.0,81.0,84.9,16,81.0,9,0,,0,1.56,18.0,17.0,1.0,0.07,1.63,15.1,18.5,-3.4,-0.24,0.2
37,38,13.9,36.0,21,15.0,15.0,6.0,20.0,31.0,64.5,11.0,232.0,74.0,31.9,79.0,106.0,47.0,22.0,0.0,0.0,22.0,33,69.0,27.0,0.0,37.0,2.66,32.0,3.0,1.0,0.0,1.0,0.0,3.0,0.22,2.0,1.0,0.0,0.0,0.0,0.0,1,0,0,23,11,0,36,33,21,0.0,1.0,0,132.0,22.0,25.0,46.8,708.0,852.0,83.1,12718.0,4367.0,308.0,341.0,90.3,323.0,379.0,85.2,66.0,102.0,64.7,1,1.9,-0.9,23.0,51.0,23.0,8.0,62.0,1009.0,40.0,285.0,424.0,365.0,30.0,880.0,6.0,18.0,33.3,7.0,1.0,611.0,2649.0,1412.0,64.0,22.0,5.0,24.0,21.0,663.0,608.0,91.7,52.0,0,6,0,0.0,0.43,0.0,0.0,,12.9,0.0,0,0,1.2,1.2,0.19,-1.2,-1.2,15,1250.0,83.0,86.8,14,88.0,12,1,25.0,1,1.6,17.0,14.0,3.0,0.22,1.16,23.2,15.9,7.3,0.53,1.06
38,39,8.5,18.0,10,7.0,6.0,5.0,6.0,10.0,60.0,4.0,122.0,43.0,35.2,20.0,66.0,36.0,8.0,0.0,0.0,8.0,5,23.0,4.0,0.0,37.0,4.36,28.0,0.0,2.0,5.0,2.0,0.0,3.0,0.35,2.0,0.0,1.0,0.0,0.0,0.0,2,0,0,15,23,1,28,5,10,0.0,0.0,0,51.0,2.0,9.0,18.2,246.0,346.0,71.1,4717.0,1326.0,107.0,132.0,81.1,97.0,125.0,77.6,35.0,70.0,50.0,2,1.9,0.1,17.0,21.0,18.0,4.0,31.0,490.0,4.0,58.0,236.0,258.0,42.0,466.0,22.0,40.0,55.0,23.0,1.0,397.0,2595.0,1575.0,80.0,26.0,14.0,21.0,22.0,426.0,378.0,88.7,57.0,4,36,7,19.4,4.81,0.93,0.11,0.57,20.1,2.0,0,0,2.9,2.9,0.08,1.1,1.1,11,764.0,69.0,53.1,9,80.0,5,2,23.0,0,1.09,15.0,13.0,2.0,0.24,0.5,13.6,12.9,0.7,0.08,-0.08
39,40,10.5,10.0,8,1.0,7.0,2.0,5.0,9.0,55.6,4.0,195.0,59.0,30.3,6.0,90.0,99.0,10.0,3.0,0.0,7.0,2,12.0,3.0,0.0,19.0,1.81,13.0,0.0,1.0,4.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,13,22,2,5,2,8,0.0,0.0,0,35.0,35.0,47.0,42.7,186.0,237.0,78.5,2677.0,411.0,112.0,136.0,82.4,50.0,65.0,76.9,12.0,15.0,80.0,0,0.9,-0.9,10.0,13.0,6.0,0.0,15.0,357.0,9.0,23.0,201.0,169.0,42.0,350.0,10.0,17.0,58.8,11.0,1.0,250.0,1469.0,526.0,33.0,10.0,6.0,32.0,21.0,494.0,286.0,57.9,69.0,1,23,7,30.4,2.2,0.67,0.04,0.14,13.2,0.0,0,0,2.6,2.6,0.11,-1.6,-1.6,18,944.0,52.0,58.3,10,80.0,3,8,18.0,0,1.11,13.0,12.0,1.0,0.1,0.89,13.1,12.8,0.2,0.02,0.37
40,41,0.9,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,19.0,5.0,26.3,3.0,11.0,5.0,5.0,0.0,0.0,5.0,1,2.0,3.0,0.0,5.0,5.29,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,2,0,0,1,1,0.0,0.0,0,7.0,6.0,2.0,75.0,31.0,40.0,77.5,499.0,141.0,13.0,16.0,81.3,15.0,18.0,83.3,1.0,3.0,33.3,0,0.3,-0.3,3.0,2.0,1.0,0.0,3.0,56.0,4.0,14.0,23.0,24.0,5.0,54.0,3.0,4.0,75.0,3.0,0.0,41.0,298.0,163.0,9.0,1.0,1.0,3.0,0.0,46.0,38.0,82.6,6.0,1,3,2,66.7,3.18,2.12,0.33,0.5,17.4,0.0,0,0,0.3,0.3,0.1,0.7,0.7,5,85.0,17.0,5.2,0,,0,5,17.0,1,1.2,2.0,2.0,0.0,0.0,0.29,1.3,1.7,-0.4,-0.46,-0.35
41,42,12.1,12.0,7,11.0,1.0,0.0,4.0,16.0,25.0,12.0,99.0,33.0,33.3,66.0,28.0,5.0,13.0,5.0,0.0,8.0,33,45.0,46.0,0.0,8.0,0.66,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,8,4,1,0,33,7,0.0,0.0,0,66.0,19.0,19.0,50.0,546.0,605.0,90.2,12485.0,4020.0,123.0,131.0,93.9,307.0,324.0,94.8,112.0,142.0,78.9,0,0.0,0.0,1.0,17.0,1.0,0.0,24.0,707.0,129.0,464.0,284.0,16.0,6.0,698.0,3.0,4.0,75.0,4.0,0.0,488.0,3161.0,1936.0,24.0,2.0,0.0,3.0,1.0,518.0,509.0,98.3,2.0,1,6,3,50.0,0.5,0.25,0.17,0.33,12.5,0.0,0,0,0.6,0.6,0.1,0.4,0.4,13,1087.0,84.0,75.5,13,84.0,8,0,,0,1.54,20.0,10.0,10.0,0.83,2.1,18.1,16.5,1.6,0.13,0.77
42,43,13.0,22.0,11,7.0,11.0,4.0,8.0,29.0,27.6,21.0,228.0,63.0,27.6,78.0,115.0,35.0,20.0,7.0,0.0,13.0,16,38.0,30.0,0.0,13.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,23,27,3,1,16,11,0.0,0.0,0,148.0,43.0,22.0,66.2,526.0,622.0,84.6,11040.0,3861.0,197.0,227.0,86.8,217.0,244.0,88.9,99.0,129.0,76.7,0,0.2,-0.2,6.0,67.0,5.0,1.0,66.0,773.0,44.0,240.0,459.0,124.0,14.0,743.0,8.0,20.0,40.0,10.0,1.0,483.0,2774.0,1401.0,38.0,15.0,0.0,11.0,10.0,540.0,489.0,90.6,13.0,1,13,3,23.1,1.0,0.23,0.08,0.33,19.1,1.0,0,0,0.7,0.7,0.06,0.3,0.3,14,1174.0,84.0,76.7,14,84.0,13,0,,0,1.43,15.0,15.0,0.0,0.0,0.25,15.3,21.0,-5.7,-0.43,-0.13
43,44,14.9,17.0,9,6.0,4.0,7.0,6.0,19.0,31.6,13.0,254.0,66.0,26.0,61.0,85.0,108.0,12.0,0.0,0.0,12.0,8,25.0,8.0,0.0,48.0,3.23,39.0,3.0,1.0,2.0,3.0,0.0,5.0,0.34,3.0,0.0,0.0,0.0,2.0,0.0,2,0,0,17,18,8,47,8,9,1.0,0.0,0,69.0,13.0,17.0,43.3,349.0,496.0,70.4,5693.0,1803.0,199.0,225.0,88.4,111.0,156.0,71.2,28.0,81.0,34.6,2,4.2,-2.2,31.0,30.0,31.0,6.0,55.0,649.0,15.0,82.0,241.0,371.0,65.0,612.0,7.0,27.0,25.9,8.0,3.0,454.0,2599.0,1513.0,83.0,15.0,16.0,28.0,16.0,654.0,490.0,74.9,122.0,8,36,14,38.9,2.42,0.94,0.22,0.57,17.5,2.0,0,0,4.5,4.5,0.13,3.5,3.5,16,1337.0,84.0,87.4,15,88.0,11,1,24.0,0,1.56,25.0,19.0,6.0,0.4,-0.06,23.4,17.2,6.2,0.42,0.65
44,45,12.0,24.0,19,9.0,13.0,2.0,11.0,24.0,45.8,13.0,210.0,65.0,31.0,74.0,103.0,33.0,17.0,2.0,0.0,15.0,29,53.0,9.0,0.0,8.0,0.66,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,20,11,2,5,29,19,0.0,0.0,0,129.0,9.0,10.0,47.4,527.0,603.0,87.4,10431.0,2081.0,214.0,232.0,92.2,212.0,238.0,89.1,91.0,114.0,79.8,0,0.5,-0.5,6.0,53.0,4.0,1.0,27.0,722.0,33.0,177.0,420.0,154.0,16.0,703.0,4.0,7.0,57.1,6.0,2.0,497.0,2005.0,706.0,19.0,4.0,1.0,8.0,14.0,505.0,478.0,94.7,19.0,0,20,3,15.0,1.66,0.25,0.0,0.0,20.0,0.0,0,0,1.0,1.0,0.05,-1.0,-1.0,13,1083.0,83.0,75.2,13,83.0,8,0,,0,1.23,12.0,14.0,-2.0,-0.17,-1.17,16.6,15.3,1.3,0.1,-0.21
45,46,9.5,14.0,10,8.0,5.0,1.0,2.0,17.0,11.8,15.0,168.0,44.0,26.2,45.0,66.0,57.0,12.0,2.0,0.0,10.0,9,23.0,7.0,0.0,15.0,1.57,11.0,0.0,1.0,1.0,2.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,19,20,5,14,9,10,0.0,0.0,0,59.0,21.0,24.0,46.7,238.0,313.0,76.0,3918.0,807.0,133.0,158.0,84.2,81.0,103.0,78.6,21.0,34.0,61.8,0,0.5,-0.5,5.0,6.0,6.0,2.0,17.0,450.0,12.0,91.0,187.0,203.0,30.0,440.0,5.0,18.0,27.8,6.0,2.0,297.0,1491.0,819.0,38.0,12.0,9.0,31.0,19.0,479.0,322.0,67.2,76.0,2,15,2,13.3,1.57,0.21,0.07,0.5,17.7,0.0,1,1,2.6,1.9,0.12,-0.6,-0.9,15,859.0,57.0,53.0,9,81.0,4,6,22.0,2,1.2,8.0,15.0,-7.0,-0.73,-1.56,10.4,13.3,-3.0,-0.31,-0.49
46,47,0.5,1.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,14.3,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,5.0,1.0,0.0,100.0,5.0,10.0,50.0,108.0,62.0,2.0,3.0,66.7,0.0,2.0,0.0,2.0,3.0,66.7,0,0.3,-0.3,1.0,1.0,0.0,0.0,2.0,19.0,2.0,11.0,8.0,4.0,0.0,19.0,1.0,2.0,50.0,1.0,0.0,12.0,91.0,62.0,2.0,0.0,0.0,2.0,2.0,13.0,8.0,61.5,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,45.0,45.0,2.9,0,,0,1,45.0,7,3.0,1.0,0.0,1.0,2.0,2.24,0.8,0.6,0.2,0.47,0.38
47,48,1.7,4.0,2,2.0,2.0,0.0,3.0,6.0,50.0,3.0,34.0,7.0,20.6,15.0,18.0,1.0,3.0,0.0,0.0,3.0,6,10.0,4.0,0.0,3.0,1.72,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,6,2,0.0,0.0,0,18.0,5.0,2.0,71.4,95.0,114.0,83.3,1525.0,441.0,47.0,50.0,94.0,38.0,47.0,80.9,7.0,13.0,53.8,0,0.1,-0.1,2.0,8.0,0.0,0.0,4.0,135.0,5.0,40.0,87.0,18.0,1.0,133.0,3.0,3.0,100.0,3.0,0.0,96.0,426.0,164.0,5.0,5.0,0.0,1.0,0.0,101.0,96.0,95.0,4.0,0,3,0,0.0,1.72,0.0,0.0,,22.4,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,6,157.0,26.0,10.9,2,54.0,0,4,13.0,2,1.17,1.0,1.0,0.0,0.0,-0.35,1.2,1.7,-0.5,-0.28,-0.25
48,49,1.7,4.0,3,1.0,3.0,0.0,1.0,2.0,50.0,1.0,41.0,10.0,24.4,13.0,17.0,11.0,3.0,0.0,0.0,3.0,2,6.0,4.0,0.0,4.0,2.31,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,6,5,1,0,2,3,0.0,0.0,0,4.0,2.0,9.0,18.2,21.0,22.0,95.5,216.0,40.0,14.0,14.0,100.0,4.0,5.0,80.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,60.0,4.0,15.0,26.0,25.0,4.0,60.0,4.0,7.0,57.1,4.0,2.0,46.0,181.0,139.0,7.0,2.0,2.0,8.0,3.0,62.0,39.0,62.9,10.0,0,4,1,25.0,2.31,0.58,0.0,0.0,19.9,0.0,0,0,0.4,0.4,0.11,-0.4,-0.4,6,156.0,26.0,10.2,2,45.0,0,4,17.0,1,1.5,0.0,2.0,-2.0,-1.15,-1.28,0.9,3.9,-3.1,-1.77,-1.81
49,50,3.0,12.0,7,5.0,5.0,2.0,4.0,7.0,57.1,3.0,61.0,14.0,23.0,22.0,30.0,9.0,8.0,1.0,0.0,7.0,1,13.0,7.0,0.0,13.0,4.4,9.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,8,0,0,1,7,0.0,0.0,0,33.0,3.0,5.0,37.5,168.0,193.0,87.0,3656.0,763.0,49.0,57.0,86.0,76.0,82.0,92.7,39.0,47.0,83.0,0,0.3,-0.3,6.0,16.0,1.0,0.0,13.0,234.0,12.0,66.0,134.0,50.0,6.0,229.0,5.0,5.0,100.0,5.0,0.0,155.0,990.0,462.0,17.0,4.0,0.0,2.0,3.0,167.0,161.0,96.4,6.0,0,5,1,20.0,1.69,0.34,0.0,0.0,22.0,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,11,266.0,24.0,16.4,2,72.0,0,9,14.0,6,1.09,1.0,7.0,-6.0,-2.03,-2.43,2.6,4.7,-2.1,-0.72,-0.77
